Datum;Spelers;Inzet;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8;P-R9;W-R9
2017-12-30;795904;4975050,00;0;0,00;3;61193,10;145;1200,80;220;395,70;6118;26,30;6631;12,90;103053;5,00;66369;3,00;0;0,00
2017-12-27;411736;2216651,00;1;1000000,00;2;40897,20;42;1847,20;108;359,10;2152;33,30;3487;10,90;40851;5,00;34759;3,00;0;0,00
2017-12-23;788965;4957757,00;1;1500000,00;0;0,00;91;3917,10;287;302,30;4791;33,50;7055;12,10;87069;5,00;66221;3,00;0;0,00
2017-12-20;430554;2312729,00;0;0,00;2;42669,80;73;1108,80;190;213,00;3921;19,10;5514;7,20;59065;5,00;45316;3,00;0;0,00
2017-12-16;741623;4663646,00;1;1500000,00;5;34417,70;112;1457,30;361;226,00;6212;24,30;9110;8,80;101147;5,00;81963;3,00;0;0,00
2017-12-13;414646;2221912,00;0;0,00;3;27329,50;61;1274,80;187;207,90;2850;25,20;4984;7,70;46884;5,00;43416;3,00;0;0,00
2017-12-09;736865;4629833,00;1;1500000,00;4;42710,20;203;798,20;385;210,40;8518;17,60;8584;9,30;117555;5,00;72432;3,00;0;0,00
2017-12-06;425918;2278684,00;0;0,00;1;84083,40;45;1772,30;100;398,70;2023;36,40;2865;13,70;37604;5,00;32084;3,00;0;0,00
2017-12-02;729551;4592466,00;1;1000000,00;2;84730,90;109;1474,60;286;281,00;5518;26,90;7715;10,20;96431;5,00;71812;3,00;0;0,00
2017-11-29;418736;2251400,00;1;1000000,00;1;83076,60;81;972,80;264;149,20;3720;19,60;4382;8,80;54393;5,00;30962;3,00;0;0,00
2017-11-25;774800;5007000,00;1;3500000,00;2;92379,10;166;1055,60;378;231,80;7053;23,00;8714;9,90;110347;5,00;73765;3,00;0;0,00
2017-11-22;466253;2649389,00;0;0,00;1;97762,40;51;1818,20;164;282,70;2748;31,20;4230;10,80;47306;5,00;41367;3,00;0;0,00
2017-11-18;758220;4824884,00;0;0,00;3;59346,00;79;2137,60;265;318,60;4293;36,40;7091;11,70;86166;5,00;73468;3,00;0;0,00
2017-11-15;451605;2489123,00;0;0,00;4;22962,10;84;1037,10;134;325,00;3249;24,80;2991;14,30;51203;5,00;26539;3,00;0;0,00
2017-11-11;669348;4175199,00;0;0,00;3;51354,90;89;1641,90;242;301,90;4438;30,40;8286;8,70;78502;5,00;78323;3,00;0;0,00
2017-11-08;425417;2286402,00;0;0,00;2;42184,10;53;1509,80;130;307,70;2338;31,60;3448;11,40;41428;5,00;34613;3,00;0;0,00
2017-11-04;730762;4586885,00;3;333334,00;6;28209,30;194;827,50;302;265,70;7751;19,10;7722;10,20;111381;5,00;66815;3,00;0;0,00
2017-11-01;422764;2323030,00;1;2000000,00;2;42859,90;93;874,20;124;327,80;3139;23,90;3080;13,00;48212;5,00;27458;3,00;0;0,00
2017-10-28;746724;4711973,00;0;0,00;7;24838,80;173;953,20;439;187,80;7118;21,40;8934;9,10;105986;5,00;74067;3,00;0;0,00
2017-10-25;427021;2299081,00;0;0,00;2;42418,00;86;935,60;173;232,50;3647;20,40;4260;9,30;54058;5,00;36864;3,00;0;0,00
2017-10-21;747508;4685848,00;1;1000000,00;1;172907,70;139;1179,80;359;228,40;6484;23,40;8488;9,50;102403;5,00;74805;3,00;0;0,00
2017-10-18;505011;2935945,00;1;3500000,00;2;54168,10;54;1902,90;189;271,80;2978;31,90;4957;10,20;52613;5,00;51495;3,00;0;0,00
2017-10-14;902941;6023201,00;1;5500000,00;5;44451,20;142;1484,50;419;251,50;7363;26,50;11061;9,40;125852;5,00;96627;3,00;0;0,00
2017-10-11;575687;3562946,00;0;0,00;6;21912,10;148;842,50;308;202,40;5230;22,00;6605;9,30;78367;5,00;57386;3,00;0;0,00
2017-10-07;885863;5787545,00;0;0,00;3;71186,80;113;1792,60;363;279,00;6707;27,90;8517;11,70;109554;5,00;79169;3,00;0;0,00
2017-10-04;560476;3308331,00;0;0,00;2;61038,70;77;1503,70;180;321,60;3673;29,10;5067;11,20;61411;5,00;49298;3,00;0;0,00
2017-09-30;858754;5468945,00;0;0,00;5;40360,80;104;1840,50;404;236,80;6372;27,80;12387;7,60;112368;5,00;104610;3,00;0;0,00
2017-09-27;497636;2837345,00;0;0,00;1;104698,00;70;1418,60;226;219,70;3384;27,10;6291;7,80;59583;5,00;57658;3,00;0;0,00
2017-09-23;781600;4927088,00;0;0,00;4;45452,30;84;2052,90;230;374,80;4813;33,10;7316;11,60;91446;5,00;72294;3,00;0;0,00
2017-09-20;441967;2432094,00;0;0,00;0;0,00;42;4163,50;123;346,00;2140;36,80;3748;11,20;41395;5,00;36311;3,00;0;0,00
2017-09-16;733748;4623764,00;0;0,00;2;85308,40;144;1123,80;301;268,80;6562;22,80;8480;9,40;105299;5,00;77822;3,00;0;0,00
2017-09-13;413082;2222729,00;0;0,00;1;82018,70;42;1852,20;133;292,40;2287;31,40;3303;11,60;40977;5,00;30636;3,00;0;0,00
2017-09-09;715212;4508591,00;2;500000,00;2;83183,50;166;950,60;369;213,80;6054;24,10;6552;11,90;89403;5,00;60553;3,00;0;0,00
2017-09-06;421255;2278157,00;1;1000000,00;4;21015,90;152;524,50;202;197,30;4881;15,10;4710;8,30;59721;5,00;40940;3,00;0;0,00
2017-09-02;754693;4823700,00;1;2000000,00;6;29665,70;129;1308,70;456;185,10;6803;22,90;11086;7,50;105980;5,00;100095;3,00;0;0,00
2017-08-30;442166;2443737,00;0;0,00;1;90173,80;78;1096,50;249;171,70;3793;20,80;5912;7,10;58097;5,00;48965;3,00;0;0,00
2017-08-26;751500;4777446,00;2;1000000,00;3;58762,50;216;774,10;368;227,10;7416;20,80;7994;10,30;107549;5,00;68624;3,00;0;0,00
2017-08-23;444818;2423786,00;0;0,00;2;44718,80;57;1488,20;180;235,60;2738;28,60;4061;10,30;45128;5,00;37158;3,00;0;0,00
2017-08-19;761402;4789986,00;1;2000000,00;2;88375,20;116;1445,20;374;224,10;5928;26,10;8769;9,40;103363;5,00;72723;3,00;0;0,00
2017-08-16;412578;2271982,00;0;0,00;1;83836,10;37;2149,10;116;342,70;2364;31,10;3293;11,90;40573;5,00;34061;3,00;0;0,00
2017-08-12;737080;4719032,00;1;2000000,00;3;58044,00;123;1342,80;408;202,40;6377;23,90;11455;7,10;104383;5,00;101313;3,00;0;0,00
2017-08-09;438217;2429463,00;0;0,00;2;44823,50;68;1250,40;124;342,80;3131;25,10;3518;11,90;51144;5,00;33439;3,00;0;0,00
2017-08-05;769113;5096657,00;1;4000000,00;1;188066,60;128;1393,60;324;275,20;5823;28,30;8841;9,90;98251;5,00;82148;3,00;0;0,00
2017-08-02;468778;2756014,00;0;0,00;4;25424,20;61;1581,30;277;174,10;3603;24,70;6245;7,60;60909;5,00;47983;3,00;0;0,00
2017-07-29;721685;4611194,00;0;0,00;4;42538,20;84;1921,30;397;203,20;5136;29,00;9914;8,00;86085;5,00;89055;3,00;0;0,00
2017-07-26;422822;2334154,00;0;0,00;1;86130,20;33;2475,60;116;352,10;2280;33,10;3208;12,50;41166;5,00;30532;3,00;0;0,00
2017-07-22;669025;4228369,00;0;0,00;3;52008,90;206;718,40;343;215,70;6773;20,20;7907;9,20;98917;5,00;72350;3,00;0;0,00
2017-07-19;405434;2179961,00;0;0,00;0;0,00;37;4236,10;113;337,60;2028;34,80;3054;12,30;37814;5,00;30328;3,00;0;0,00
2017-07-15;717011;4525042,00;1;1500000,00;2;83487,00;232;682,60;585;135,30;10226;14,30;11234;6,90;134583;5,00;83715;3,00;0;0,00
2017-07-12;418820;2260707,00;0;0,00;0;0,00;54;3010,00;351;112,70;2986;24,50;3999;9,70;47966;5,00;35425;3,00;0;0,00
2017-07-08;716843;4509854,00;3;333334,00;5;33282,70;90;1753,80;345;228,70;5125;28,50;8729;8,90;92941;5,00;85722;3,00;0;0,00
2017-07-05;458107;2569673,00;1;2500000,00;0;0,00;61;3028,80;196;229,40;3201;26,00;4636;9,50;56481;5,00;42107;3,00;0;0,00
2017-07-01;774884;4896480,00;0;0,00;5;36136,00;136;1260,10;236;363,00;6234;25,40;6342;13,30;111003;5,00;57428;3,00;0;0,00
2017-06-28;426581;2301730,00;0;0,00;1;84933,80;68;1184,70;143;281,60;3004;24,80;3527;11,20;47372;5,00;32693;3,00;0;0,00
2017-06-24;721090;4514744,00;0;0,00;0;0,00;63;5152,50;199;397,00;3677;39,70;6492;12,00;71699;5,00;69079;3,00;0;0,00
2017-06-21;401973;2190268,00;1;1000000,00;0;0,00;46;3423,40;169;226,80;2689;26,30;3550;10,60;46547;5,00;32199;3,00;0;0,00
2017-06-17;723653;4616506,00;1;1500000,00;4;42587,20;189;854,90;424;190,50;7798;19,10;8494;9,40;111751;5,00;70540;3,00;0;0,00
2017-06-14;412485;2256667,00;0;0,00;1;83271,00;65;1215,10;141;280,00;3069;23,80;3602;10,80;49110;5,00;35922;3,00;0;0,00
2017-06-10;724941;4611761,00;2;500000,00;0;0,00;76;4362,90;267;302,20;4442;33,60;6413;12,40;82513;5,00;68334;3,00;0;0,00
2017-06-07;415594;2298265,00;1;1500000,00;2;42402,90;37;2174,00;148;271,70;2263;32,90;3335;11,90;38627;5,00;32564;3,00;0;0,00
2017-06-03;716834;4572422,00;0;0,00;1;168722,30;121;1322,60;217;368,70;8006;18,50;5185;15,20;102537;5,00;49421;3,00;0;0,00
2017-05-31;429982;2419217,00;1;2000000,00;1;89269,10;40;2116,80;112;378,00;2370;33,00;3290;12,70;42456;5,00;35005;3,00;0;0,00
2017-05-27;666456;4279581,00;0;0,00;1;157916,50;96;1560,20;272;275,30;4473;30,90;6312;11,70;76367;5,00;58510;3,00;0;0,00
2017-05-24;417010;2287089,00;0;0,00;3;28131,10;90;889,40;177;226,10;2887;25,60;4743;8,30;46093;5,00;43976;3,00;0;0,00
2017-05-20;712421;4533748,00;1;1000000,00;1;167295,30;112;1416,70;285;278,30;5477;26,80;6536;12,00;92591;5,00;59747;3,00;0;0,00
2017-05-17;410812;2271302,00;3;500000,00;6;13968,50;171;464,80;151;263,20;4560;16,10;3249;12,00;57009;5,00;26174;3,00;0;0,00
2017-05-13;720157;4592884,00;0;0,00;1;169477,40;71;2264,00;176;456,60;4195;35,40;5420;14,60;75544;5,00;55912;3,00;0;0,00
2017-05-10;455578;2628323,00;1;2964428,00;1;96985,10;45;2044,20;124;370,90;2566;33,10;3473;13,00;45029;5,00;33557;3,00;0;0,00
2017-05-06;740604;4820771,00;0;0,00;2;88943,20;63;2678,20;187;451,10;3815;40,90;6067;13,70;69906;5,00;67350;3,00;0;0,00
2017-05-03;418600;2361546,00;0;0,00;0;0,00;68;2496,90;141;293,00;3347;22,80;4258;9,50;51686;5,00;38878;3,00;0;0,00
2017-04-29;737232;4740678,00;0;0,00;1;174931,00;81;2048,40;268;309,50;5343;28,70;6914;11,80;93675;5,00;65112;3,00;0;0,00
2017-04-26;404927;2231577,00;0;0,00;3;27448,30;65;1201,60;177;220,60;3260;22,10;4402;8,70;50762;5,00;39173;3,00;0;0,00
2017-04-22;741553;4805277,00;1;2597707,00;3;59104,90;134;1255,10;290;289,90;6359;24,40;8170;10,10;96196;5,00;76884;3,00;0;0,00
2017-04-19;411723;2299893,00;0;0,00;2;42433,00;67;1201,40;173;232,60;2809;26,50;4219;9,40;46757;5,00;39521;3,00;0;0,00
2017-04-15;737456;4729694,00;0;0,00;7;24932,20;175;945,90;427;193,80;10604;14,40;9123;8,90;133328;5,00;73311;3,00;0;0,00
2017-04-12;411485;2244162,00;0;0,00;1;82809,50;48;1636,30;137;286,60;2455;29,60;3680;10,50;42848;5,00;35751;3,00;0;0,00
2017-04-08;785140;5205829,00;2;2029558,00;2;96047,50;244;746,70;434;209,90;9399;17,90;10597;8,40;126942;5,00;88953;3,00;0;0,00
2017-04-05;458877;2677189,00;0;0,00;1;98788,20;38;2465,80;155;302,20;2612;33,20;4243;10,90;49245;5,00;41785;3,00;0;0,00
2017-04-01;779813;5103804,00;0;0,00;4;47082,50;152;1175,20;340;262,60;7086;23,30;9085;9,70;108671;5,00;88617;3,00;0;0,00
2017-03-29;441118;2476512,00;0;0,00;3;30461,00;56;1547,80;171;253,40;2858;28,00;4714;9,00;45388;5,00;37668;3,00;0;0,00
2017-03-25;757534;4860626,00;0;0,00;3;59785,60;96;1772,10;277;307,00;5473;28,70;7174;11,70;94028;5,00;72131;3,00;0;0,00
2017-03-22;428575;2336147,00;0;0,00;1;86203,80;39;2096,50;89;459,30;2496;30,30;2689;15,00;45900;5,00;26669;3,00;0;0,00
2017-03-18;745435;4710659,00;0;0,00;5;34764,60;181;910,90;541;152,30;6134;24,80;13011;6,20;98089;5,00;109504;3,00;0;0,00
2017-03-15;427106;2315249,00;1;1000000,00;5;17086,50;100;810,30;702;57,70;4553;16,40;6379;6,20;61902;5,00;46396;3,00;0;0,00
2017-03-11;794056;5118164,00;2;1349412,00;6;31476,70;154;1163,20;308;290,80;7193;23,00;8552;10,30;108215;5,00;86145;3,00;0;0,00
2017-03-08;456074;2553559,00;0;0,00;2;47113,10;49;1823,90;139;321,40;2628;31,40;3548;12,40;46580;5,00;32564;3,00;0;0,00
2017-03-04;771315;4912149,00;0;0,00;3;60419,40;101;1702,20;208;413,20;5456;29,10;5975;14,20;95593;5,00;55872;3,00;0;0,00
2017-03-01;429557;2338289,00;0;0,00;2;43141,40;59;1387,10;197;207,70;2883;26,20;4590;8,80;48286;5,00;39898;3,00;0;0,00
2017-02-25;752457;4796172,00;2;500000,00;3;58992,90;92;1824,60;359;233,70;4866;31,90;8973;9,20;88958;5,00;81812;3,00;0;0,00
2017-02-22;432730;2391277,00;1;1322823,00;1;88238,10;44;1902,10;82;510,30;2122;36,50;2670;15,40;37304;5,00;26810;3,00;0;0,00
2017-02-18;757784;4819107,00;0;0,00;1;177825,00;92;1833,30;283;298,00;5821;26,80;8811;9,40;103172;5,00;80749;3,00;0;0,00
2017-02-15;450163;2521619,00;1;2003683,00;4;23261,90;66;1337,20;105;420,20;3312;24,60;4003;10,80;52174;5,00;41021;3,00;0;0,00
2017-02-11;769677;4913068,00;0;0,00;5;36258,40;122;1409,40;324;265,30;6135;25,90;8396;10,10;103204;5,00;80110;3,00;0;0,00
2017-02-08;435753;2376499,00;0;0,00;1;87692,80;48;1732,80;235;176,90;3155;24,40;4943;8,30;53108;5,00;43026;3,00;0;0,00
2017-02-04;882003;6100068,00;1;6178703,00;16;14068,20;387;551,60;960;111,10;11644;16,90;15742;6,70;156974;5,00;113560;3,00;0;0,00
2017-02-01;535645;3357544,00;0;0,00;5;24778,60;119;987,50;258;227,70;5227;20,80;6389;9,00;75912;5,00;54137;3,00;0;0,00
2017-01-28;852636;5735262,00;0;0,00;5;42326,20;117;1715,60;361;278,00;6244;29,70;10280;9,60;110908;5,00;98800;3,00;0;0,00
2017-01-25;500884;2980860,00;0;0,00;2;54996,80;67;1557,10;141;369,90;2908;33,20;4064;12,60;52008;5,00;40804;3,00;0;0,00
2017-01-21;811733;5263877,00;0;0,00;4;48559,20;221;833,60;448;205,60;10038;16,90;9978;9,10;147229;5,00;78406;3,00;0;0,00
2017-01-18;462524;2645024,00;0;0,00;3;32533,70;46;2012,50;189;244,90;2906;29,40;4354;10,50;48943;5,00;47237;3,00;0;0,00
2017-01-14;797282;5100652,00;0;0,00;3;62738,00;74;2412,40;219;407,50;4473;36,90;6817;12,90;84308;5,00;64629;3,00;0;0,00
2017-01-11;435241;2406727,00;0;0,00;4;22202,00;58;1452,30;227;185,50;3145;24,70;4950;8,40;50917;5,00;42271;3,00;0;0,00
2017-01-07;748503;4770746,00;0;0,00;3;58680,10;116;1439,40;263;317,40;5902;26,10;7392;11,10;100417;5,00;57622;3,00;0;0,00
2017-01-04;424727;2317430,00;0;0,00;5;17102,60;95;853,70;196;206,90;3278;22,90;4479;8,90;50418;5,00;38414;3,00;0;0,00
